"variable","countyfips","year","value"
"JOBSI0C","3","1990",6385.01970896455
"JOBSI0C","7","1990",2371.29294645504
"JOBSI0C","9","1990",1928.92318440643
"JOBSI0C","11","1990",1998.07638807421
"JOBSI0C","15","1990",5287.50170645593
"JOBSI0C","17","1990",1052.16349975317
"JOBSI0C","19","1990",2656.61286727436
"JOBSI0C","21","1990",2173.05173517217
"JOBSI0C","23","1990",1102.49031182184
"JOBSI0C","25","1990",1096.36084823629
"JOBSI0C","27","1990",605.51261653785
"JOBSI0C","29","1990",7111.20624950902
"JOBSI0C","33","1990",640.241763013326
"JOBSI0C","37","1990",17487.4338488934
"JOBSI0C","39","1990",2511.49080144199
"JOBSI0C","41","1990",209483.837582623
"JOBSI0C","43","1990",11094.8289861199
"JOBSI0C","45","1990",15496.4281955127
"JOBSI0C","47","1990",652.941288075651
"JOBSI0C","49","1990",5442.55496684696
"JOBSI0C","51","1990",6195.24266661987
"JOBSI0C","53","1990",217.341708801002
"JOBSI0C","55","1990",1792.11861639739
"JOBSI0C","57","1990",776.931038909176
"JOBSI0C","61","1990",775.302309481539
"JOBSI0C","63","1990",3839.93052918608
"JOBSI0C","65","1990",2253.47887872202
"JOBSI0C","67","1990",17228.1060522677
"JOBSI0C","69","1990",92773.0311051308
"JOBSI0C","71","1990",4965.9960894833
"JOBSI0C","73","1990",2319.53900797756
"JOBSI0C","75","1990",8785.26434625324
"JOBSI0C","77","1990",44062.3805928983
"JOBSI0C","79","1990",331.115182578176
"JOBSI0C","81","1990",5368.67764035486
"JOBSI0C","83","1990",8240.17019792583
"JOBSI0C","85","1990",11513.4491446162
"JOBSI0C","87","1990",10754.721809942
"JOBSI0C","89","1990",8262.49864727903
"JOBSI0C","91","1990",1117.18416199778
"JOBSI0C","93","1990",1612.14387114539
"JOBSI0C","95","1990",1806.49039659863
"JOBSI0C","97","1990",15633.4107695433
"JOBSI0C","99","1990",6186.25291056265
"JOBSI0C","101","1990",50927.2971092343
"JOBSI0C","103","1990",3155.99614944217
"JOBSI0C","105","1990",4375.32897237036
"JOBSI0C","107","1990",10705.924201458
"JOBSI0C","109","1990",2114.90681922441
"JOBSI0C","111","1990",503.532651467519
"JOBSI0C","113","1990",2960.3516031174
"JOBSI0C","115","1990",1181.19455531354
"JOBSI0C","117","1990",13273.7986043219
"JOBSI0C","119","1990",3441.81129364412
"JOBSI0C","121","1990",2462.74008962746
"JOBSI0C","123","1990",60458.7141409918
"JOBSI0C","125","1990",4569.83851053135
"JOBSI0C","500","1990",1125314.89928268
"JOBSI0C","3","1991",6379.66397645796
"JOBSI0C","7","1991",2486.0796034948
"JOBSI0C","9","1991",1909.26910165474
"JOBSI0C","11","1991",1919.81147490729
"JOBSI0C","15","1991",5573.94272580467
"JOBSI0C","17","1991",1065.15854378521
"JOBSI0C","19","1991",2698.38267061707
"JOBSI0C","21","1991",2172.80470318424
"JOBSI0C","23","1991",1140.604397517
"JOBSI0C","25","1991",1026.9643479352
"JOBSI0C","27","1991",667.91256143666
"JOBSI0C","29","1991",7258.00681215917
"JOBSI0C","33","1991",618.707191566668
"JOBSI0C","37","1991",18172.3615221597
"JOBSI0C","39","1991",2575.75655122563
