"variable","countyfips","year","value"
"JOBSI0C","107","1995",13519.2542792423
"JOBSI0C","109","1995",2273.35440660146
"JOBSI0C","111","1995",305.828241895489
"JOBSI0C","113","1995",5203.69539525681
"JOBSI0C","115","1995",1194.32091757699
"JOBSI0C","117","1995",18695.8604297099
"JOBSI0C","119","1995",7793.66605397669
"JOBSI0C","121","1995",2461.6573597218
"JOBSI0C","123","1995",73410.0378026043
"JOBSI0C","125","1995",4882.67340638391
"JOBSI0C","500","1995",1328006.76092412
"JOBSI0C","3","1996",8359.3873345262
"JOBSI0C","7","1996",3818.75469163946
"JOBSI0C","9","1996",2199.75954873092
"JOBSI0C","11","1996",2232.84377797618
"JOBSI0C","15","1996",7190.60223985115
"JOBSI0C","17","1996",1134.77293801051
"JOBSI0C","19","1996",3148.21410790582
"JOBSI0C","21","1996",2412.59126386838
"JOBSI0C","23","1996",1140.34627325337
"JOBSI0C","25","1996",1147.28125286485
"JOBSI0C","27","1996",1117.1900181261
"JOBSI0C","29","1996",9473.4356196078
"JOBSI0C","33","1996",662.477987774761
"JOBSI0C","37","1996",27015.6347240393
"JOBSI0C","39","1996",4117.13079006972
"JOBSI0C","41","1996",269883.167368244
"JOBSI0C","43","1996",14734.4279915524
"JOBSI0C","45","1996",20382.4596690619
"JOBSI0C","47","1996",4923.76183258241
"JOBSI0C","49","1996",7372.17337644805
"JOBSI0C","51","1996",8834.56255880184
"JOBSI0C","53","1996",385.247422492541
"JOBSI0C","55","1996",2484.29899782136
"JOBSI0C","57","1996",714.513574005645
"JOBSI0C","61","1996",900.869463954976
"JOBSI0C","63","1996",4010.92461982511
"JOBSI0C","65","1996",2586.15559836606
"JOBSI0C","67","1996",24978.1212327084
"JOBSI0C","69","1996",128301.168873469
"JOBSI0C","71","1996",5945.02299572307
"JOBSI0C","73","1996",2704.32046260795
"JOBSI0C","75","1996",10112.821931416
"JOBSI0C","77","1996",55372.7772357462
"JOBSI0C","79","1996",458.832737601392
"JOBSI0C","81","1996",6063.82205471257
"JOBSI0C","83","1996",10895.3760685073
"JOBSI0C","85","1996",15013.1829580502
"JOBSI0C","87","1996",13191.7961273751
"JOBSI0C","89","1996",9437.2575508214
"JOBSI0C","91","1996",1700.66945819208
"JOBSI0C","93","1996",2969.42347759049
"JOBSI0C","95","1996",2035.46608623448
"JOBSI0C","97","1996",18360.8928555263
"JOBSI0C","99","1996",6880.98852805557
"JOBSI0C","101","1996",60046.4331525998
"JOBSI0C","103","1996",3371.68145421692
"JOBSI0C","105","1996",4780.20038854585
"JOBSI0C","107","1996",14172.0541621424
"JOBSI0C","109","1996",2394.61339392152
"JOBSI0C","111","1996",312.551353312382
"JOBSI0C","113","1996",5195.62589575833
"JOBSI0C","115","1996",1243.30220600845
"JOBSI0C","117","1996",19486.1652926563
"JOBSI0C","119","1996",8219.28531681753
"JOBSI0C","121","1996",2502.05290412392
"JOBSI0C","123","1996",75997.5248266133
"JOBSI0C","125","1996",5154.12872131712
"JOBSI0C","500","1996",1374101.73387944
"JOBSI0C","3","1997",8709.59562532092
"JOBSI0C","7","1997",4200.02714858251
"JOBSI0C","9","1997",2309.92304261609
"JOBSI0C","11","1997",2332.6751832507
"JOBSI0C","15","1997",7578.23011315233
"JOBSI0C","17","1997",1222.74961063323
"JOBSI0C","19","1997",3261.20805176297
"JOBSI0C","21","1997",2469.0775345887
"JOBSI0C","23","1997",1043.09287147176
"JOBSI0C","25","1997",1166.4972076762
"JOBSI0C","27","1997",1209.60077001064
"JOBSI0C","29","1997",9924.37553170991
"JOBSI0C","33","1997",666.386226524378
"JOBSI0C","37","1997",29788.178383429
"JOBSI0C","39","1997",4496.7906867167
"JOBSI0C","41","1997",280093.281694805
"JOBSI0C","43","1997",15474.9963002155
"JOBSI0C","45","1997",21172.8029221613
"JOBSI0C","47","1997",4750.15873019107
"JOBSI0C","49","1997",7679.17183239875
"JOBSI0C","51","1997",9221.37530708592
"JOBSI0C","53","1997",394.414725267837
"JOBSI0C","55","1997",2834.96840552088
"JOBSI0C","57","1997",750.412281787038
"JOBSI0C","61","1997",974.70894219944
"JOBSI0C","63","1997",4171.00387088619
"JOBSI0C","65","1997",2573.80300327886
"JOBSI0C","67","1997",25639.3916490945
"JOBSI0C","69","1997",133005.189410104
"JOBSI0C","71","1997",6175.38247162905
"JOBSI0C","73","1997",2817.42008754007
"JOBSI0C","75","1997",10268.1255621926
"JOBSI0C","77","1997",57978.8889167425
"JOBSI0C","79","1997",498.697776513071
"JOBSI0C","81","1997",6167.96630204715
"JOBSI0C","83","1997",11039.3355309097
"JOBSI0C","85","1997",15891.8862616358
"JOBSI0C","87","1997",13800.2836633222
"JOBSI0C","89","1997",9528.1966591647
"JOBSI0C","91","1997",1738.89187139344
"JOBSI0C","93","1997",3245.19667162092
"JOBSI0C","95","1997",2187.04230160807
"JOBSI0C","97","1997",19071.2863541108
"JOBSI0C","99","1997",7257.15505894822
"JOBSI0C","101","1997",62835.9341285931
"JOBSI0C","103","1997",3409.31848489953
"JOBSI0C","105","1997",4954.03667362403
"JOBSI0C","107","1997",14640.6172864977
"JOBSI0C","109","1997",2632.08295009756
"JOBSI0C","111","1997",307.51293071967
"JOBSI0C","113","1997",5400.34692940969
"JOBSI0C","115","1997",1354.95202144342
"JOBSI0C","117","1997",20533.7960208333
"JOBSI0C","119","1997",8848.88379844326
"JOBSI0C","121","1997",2578.31261580658
"JOBSI0C","123","1997",79219.4211309335
"JOBSI0C","125","1997",5357.92557143483
"JOBSI0C","500","1997",1434247.68664203
"JOBSI0C","3","1998",8754.26427583881
"JOBSI0C","7","1998",4445.90769599529
"JOBSI0C","9","1998",2331.67007139466
"JOBSI0C","11","1998",2420.73496745731
"JOBSI0C","15","1998",7822.03265639117
"JOBSI0C","17","1998",1266.22236212982
"JOBSI0C","19","1998",3621.94847441395
"JOBSI0C","21","1998",2467.21454795541
"JOBSI0C","23","1998",1081.13819291055
"JOBSI0C","25","1998",1221.25825159818
"JOBSI0C","27","1998",1266.7484800703
"JOBSI0C","29","1998",10380.5138978541
"JOBSI0C","33","1998",687.190761897893
"JOBSI0C","37","1998",31764.2448162586
"JOBSI0C","39","1998",4956.74813241979
"JOBSI0C","41","1998",290309.268117192
"JOBSI0C","43","1998",16272.6074865896
"JOBSI0C","45","1998",22672.8106903535
"JOBSI0C","47","1998",4752.26010094674
"JOBSI0C","49","1998",8199.65457676056
"JOBSI0C","51","1998",9722.94558533763
"JOBSI0C","53","1998",397.540331282029
"JOBSI0C","55","1998",3059.25477892741
"JOBSI0C","57","1998",747.167407874028
"JOBSI0C","61","1998",952.083637848517
"JOBSI0C","63","1998",4353.51739958912
"JOBSI0C","65","1998",2692.16210693739
"JOBSI0C","67","1998",26299.1332332917
"JOBSI0C","69","1998",138714.844881291
"JOBSI0C","71","1998",6589.8905502072
"JOBSI0C","73","1998",2788.41494538757
"JOBSI0C","75","1998",10279.746862881
"JOBSI0C","77","1998",60347.2577588412
"JOBSI0C","79","1998",519.532734795101
"JOBSI0C","81","1998",6108.93945364187
"JOBSI0C","83","1998",11557.3254208779
"JOBSI0C","85","1998",16226.6785340613
"JOBSI0C","87","1998",13750.1066552692
"JOBSI0C","89","1998",9501.56078029635
"JOBSI0C","91","1998",1828.54299635268
"JOBSI0C","93","1998",3554.72159167601
"JOBSI0C","95","1998",2214.32552626182
"JOBSI0C","97","1998",19205.1224330311
"JOBSI0C","99","1998",7497.90126413515
"JOBSI0C","101","1998",65189.6813463038
"JOBSI0C","103","1998",3418.30152145023
"JOBSI0C","105","1998",5131.2281545785
"JOBSI0C","107","1998",15611.1299700151
"JOBSI0C","109","1998",2730.69878761311
"JOBSI0C","111","1998",338.371085196027
"JOBSI0C","113","1998",5698.05270794121
"JOBSI0C","115","1998",1334.23447821721
"JOBSI0C","117","1998",21429.7743367474
"JOBSI0C","119","1998",8861.19111700198
"JOBSI0C","121","1998",2543.26648058096
"JOBSI0C","123","1998",82570.3346159925
"JOBSI0C","125","1998",5394.06242866851
"JOBSI0C","500","1998",1491690.00572759
"JOBSI0C","3","1999",8868.7003680866
"JOBSI0C","7","1999",4789.46974370355
"JOBSI0C","9","1999",2355.15123812617
"JOBSI0C","11","1999",2368.39362644959
"JOBSI0C","15","1999",8140.81901492626
"JOBSI0C","17","1999",1225.68286967079
"JOBSI0C","19","1999",3770.88175792245
"JOBSI0C","21","1999",2545.40406842468
"JOBSI0C","23","1999",1072.50938837175
"JOBSI0C","25","1999",1478.24014506641
"JOBSI0C","27","1999",1314.29585847893
"JOBSI0C","29","1999",10575.1773137827
"JOBSI0C","33","1999",735.805125962036
"JOBSI0C","37","1999",33005.4264399541
"JOBSI0C","39","1999",5550.92853228402
"JOBSI0C","41","1999",299737.644793766
"JOBSI0C","43","1999",16691.074146435
"JOBSI0C","45","1999",24276.1922019286
"JOBSI0C","47","1999",5156.98723716009
"JOBSI0C","49","1999",8443.27244289911
"JOBSI0C","51","1999",9913.64545811478
"JOBSI0C","53","1999",395.490900198194
"JOBSI0C","55","1999",2945.30539158065
"JOBSI0C","57","1999",771.900631465119
"JOBSI0C","61","1999",928.742957625041
"JOBSI0C","63","1999",4510.44196170874
"JOBSI0C","65","1999",2637.18132519456
"JOBSI0C","67","1999",26806.0082130395
"JOBSI0C","69","1999",143570.764131123
"JOBSI0C","71","1999",6648.11012990866
"JOBSI0C","73","1999",2884.1747400355
"JOBSI0C","75","1999",10685.1118605651
"JOBSI0C","77","1999",62419.3130473332
"JOBSI0C","79","1999",514.998294043914
"JOBSI0C","81","1999",6164.28149863619
"JOBSI0C","83","1999",11875.1884106359
"JOBSI0C","85","1999",16758.1197935726
"JOBSI0C","87","1999",13858.780621524
"JOBSI0C","89","1999",9251.92643275191
"JOBSI0C","91","1999",1908.7070451446
"JOBSI0C","93","1999",3705.42890486871
"JOBSI0C","95","1999",2249.93089971948
"JOBSI0C","97","1999",19095.9062217507
"JOBSI0C","99","1999",7638.0587347814
"JOBSI0C","101","1999",66003.5762799002
"JOBSI0C","103","1999",3431.28536222078
"JOBSI0C","105","1999",5298.37367635639
"JOBSI0C","107","1999",16117.371541418
"JOBSI0C","109","1999",2730.21300193172
"JOBSI0C","111","1999",343.997287305971
"JOBSI0C","113","1999",5986.85911823726
"JOBSI0C","115","1999",1325.19654743109
"JOBSI0C","117","1999",22211.2051637892
"JOBSI0C","119","1999",8961.43919350086
"JOBSI0C","121","1999",2549.94823093584
"JOBSI0C","123","1999",85875.2852976752
"JOBSI0C","125","1999",5470.75157352658
"JOBSI0C","500","1999",1546014.04846546
"JOBSI0C","3","2000",9320.08363820022
"JOBSI0C","7","2000",5193.43005087783
"JOBSI0C","9","2000",2338.25665548976
"JOBSI0C","11","2000",2229.69311265277
