"variable","countyfips","year","value"
"LFRESC","3","1990",6165.70944085341
"LFRESC","7","1990",2433.96515753168
"LFRESC","9","1990",1745.60306505319
"LFRESC","11","1990",1576.57016548917
"LFRESC","15","1990",5177.49245473708
"LFRESC","17","1990",1064.83330456845
"LFRESC","19","1990",4231.94079470595
"LFRESC","21","1990",2970.99009105775
"LFRESC","23","1990",1343.90632563412
"LFRESC","25","1990",1375.55835288998
"LFRESC","27","1990",876.433984449389
"LFRESC","29","1990",8113.45158714087
"LFRESC","33","1990",621.657710899089
"LFRESC","37","1990",13207.6907219777
"LFRESC","39","1990",5228.49171086898
"LFRESC","41","1990",216479.354999859
"LFRESC","43","1990",13050.5245903218
"LFRESC","45","1990",15384.1238096488
"LFRESC","47","1990",1834.41717194496
"LFRESC","49","1990",4687.9075669393
"LFRESC","51","1990",6250.23215962805
"LFRESC","53","1990",310.680884184549
"LFRESC","55","1990",2406.34336637492
"LFRESC","57","1990",800.140010947133
"LFRESC","61","1990",693.47886799437
"LFRESC","63","1990",3184.02369710955
"LFRESC","65","1990",2739.2007647071
"LFRESC","67","1990",18504.4785408568
"LFRESC","69","1990",103410.792318658
"LFRESC","71","1990",5533.72091008338
"LFRESC","73","1990",3043.1134735759
"LFRESC","75","1990",8544.19337257759
"LFRESC","77","1990",44661.9234903177
"LFRESC","79","1990",283.168125960484
"LFRESC","81","1990",5268.51405968071
"LFRESC","83","1990",7936.43109965414
"LFRESC","85","1990",11323.6450842961
"LFRESC","87","1990",10438.6546525806
"LFRESC","89","1990",8147.29710597756
"LFRESC","91","1990",1092.26320443339
"LFRESC","93","1990",4283.28453132601
"LFRESC","95","1990",1846.06821945436
"LFRESC","97","1990",9332.47504143164
"LFRESC","99","1990",5302.03449622425
"LFRESC","101","1990",52244.4310932056
"LFRESC","103","1990",2953.57975994877
"LFRESC","105","1990",4621.19450345234
"LFRESC","107","1990",9019.24606690545
"LFRESC","109","1990",2033.11758399296
"LFRESC","111","1990",395.907429954442
"LFRESC","113","1990",2357.25198226688
"LFRESC","115","1990",1179.01301001258
"LFRESC","117","1990",8347.85617776822
"LFRESC","119","1990",7041.21179170283
"LFRESC","121","1990",2214.32479436593
"LFRESC","123","1990",66906.0328855119
"LFRESC","125","1990",4128.14475876881
"LFRESC","500","1990",1061207.44614258
"LFRESC","3","1991",6164.97194535297
"LFRESC","7","1991",2578.14299769081
"LFRESC","9","1991",1713.44220219441
"LFRESC","11","1991",1577.83998559875
"LFRESC","15","1991",5277.70163419658
"LFRESC","17","1991",1099.94948677082
"LFRESC","19","1991",4269.0168598981
"LFRESC","21","1991",3007.26579484794
"LFRESC","23","1991",1374.44393321352
"LFRESC","25","1991",1424.77377133087
"LFRESC","27","1991",913.324006587475
"LFRESC","29","1991",8228.5767483397
"LFRESC","33","1991",604.78731451827
"LFRESC","37","1991",13997.8690540978
"LFRESC","39","1991",5517.10212581317
"LFRESC","41","1991",221201.395941769
"LFRESC","43","1991",13466.7378449132
"LFRESC","45","1991",15960.9095662557
"LFRESC","47","1991",1855.49441061514
"LFRESC","49","1991",4929.78310300917
"LFRESC","51","1991",6344.39788267324
"LFRESC","53","1991",302.405513215771
"LFRESC","55","1991",2488.57887643282
"LFRESC","57","1991",770.087572851225
"LFRESC","61","1991",695.868827652961
"LFRESC","63","1991",3221.50162078738
"LFRESC","65","1991",2813.88647625696
"LFRESC","67","1991",19109.2757516691
"LFRESC","69","1991",107235.357103086
"LFRESC","71","1991",5609.93431003365
"LFRESC","73","1991",3145.70139550919
"LFRESC","75","1991",8588.61237984884
"LFRESC","77","1991",45971.2467978882
"LFRESC","79","1991",287.644137377512
"LFRESC","81","1991",5327.55830668001
"LFRESC","83","1991",8171.065076149
"LFRESC","85","1991",11710.5456164224
"LFRESC","87","1991",10750.9067280506
"LFRESC","89","1991",8299.28367066878
"LFRESC","91","1991",1153.22243422939
"LFRESC","93","1991",4564.95438722935
"LFRESC","95","1991",1851.50967565069
"LFRESC","97","1991",9470.53252083024
"LFRESC","99","1991",5225.55359112808
"LFRESC","101","1991",52771.782049465
"LFRESC","103","1991",2941.53322695386
"LFRESC","105","1991",4653.66473444459
"LFRESC","107","1991",9402.265227166
"LFRESC","109","1991",2084.22604549164
"LFRESC","111","1991",384.614970969777
"LFRESC","113","1991",2639.5160692043
"LFRESC","115","1991",1172.50315004
"LFRESC","117","1991",8688.7091777904
"LFRESC","119","1991",7200.22813161623
"LFRESC","121","1991",2198.85057335528
"LFRESC","123","1991",68611.9964551519
"LFRESC","125","1991",4158.02320726115
"LFRESC","500","1991",1083841.24277742
"LFRESC","3","1992",6116.78589864504
"LFRESC","7","1992",2713.19645955068
"LFRESC","9","1992",1667.1488894308
"LFRESC","11","1992",1633.75852568463
"LFRESC","15","1992",5425.33250172376
"LFRESC","17","1992",1060.63177207539
"LFRESC","19","1992",4393.22471544154
"LFRESC","21","1992",3011.03760319828
"LFRESC","23","1992",1346.83053725035
"LFRESC","25","1992",1519.39762820244
"LFRESC","27","1992",979.231798233628
"LFRESC","29","1992",8563.76729766948
"LFRESC","33","1992",597.406313549793
"LFRESC","37","1992",14885.4039971559
"LFRESC","39","1992",5803.06985300947
"LFRESC","41","1992",230512.130124422
"LFRESC","43","1992",14538.0598587212
"LFRESC","45","1992",16021.4776841
"LFRESC","47","1992",1966.65336401094
"LFRESC","49","1992",5068.80651632873
"LFRESC","51","1992",6553.6347240583
"LFRESC","53","1992",340.549249172207
"LFRESC","55","1992",2592.10271803208
"LFRESC","57","1992",778.365834569588
"LFRESC","61","1992",709.324145509189
"LFRESC","63","1992",3268.51383532595
"LFRESC","65","1992",2871.28235840975
"LFRESC","67","1992",19715.3280841007
"LFRESC","69","1992",110960.612730409
"LFRESC","71","1992",5759.26747563647
"LFRESC","73","1992",3165.51063467889
"LFRESC","75","1992",8642.50366937033
"LFRESC","77","1992",46734.9446134797
"LFRESC","79","1992",298.095374403005
"LFRESC","81","1992",5453.05940481734
"LFRESC","83","1992",8497.28352981181
"LFRESC","85","1992",12192.5974532007
"LFRESC","87","1992",11099.5654985756
"LFRESC","89","1992",8341.43746901214
"LFRESC","91","1992",1211.66616138836
"LFRESC","93","1992",4824.73931388478
"LFRESC","95","1992",1855.74194672156
"LFRESC","97","1992",9694.06074210819
"LFRESC","99","1992",5324.83420102101
"LFRESC","101","1992",53463.2790961668
"LFRESC","103","1992",3012.32733397044
"LFRESC","105","1992",4712.01332060632
"LFRESC","107","1992",9659.32368082413
"LFRESC","109","1992",2114.80026197101
"LFRESC","111","1992",312.974971553615
"LFRESC","113","1992",2930.82201491589
"LFRESC","115","1992",1157.8174607051
"LFRESC","117","1992",8908.12364287801
"LFRESC","119","1992",7773.54294333126
"LFRESC","121","1992",2239.20652260856
"LFRESC","123","1992",70770.2733256637
"LFRESC","125","1992",4146.90710532064
"LFRESC","500","1992",1118171.35376974
"LFRESC","3","1993",6187.3447649288
"LFRESC","7","1993",2888.59756817785
"LFRESC","9","1993",1687.89176621812
"LFRESC","11","1993",1603.57135523606
"LFRESC","15","1993",5621.45064481675
"LFRESC","17","1993",1019.42211191172
"LFRESC","19","1993",4523.61485079776
"LFRESC","21","1993",3074.60194626795
"LFRESC","23","1993",1421.85245431709
"LFRESC","25","1993",1561.35538472216
"LFRESC","27","1993",1075.78867293402
"LFRESC","29","1993",9294.15177441906
"LFRESC","33","1993",614.706602834713
"LFRESC","37","1993",16039.1450692308
"LFRESC","39","1993",6249.6177012708
"LFRESC","41","1993",239024.470541681
"LFRESC","43","1993",15525.3657652281
"LFRESC","45","1993",16712.6312651517
"LFRESC","47","1993",2068.29002138297
"LFRESC","49","1993",5284.9654296848
"LFRESC","51","1993",6877.7078386321
"LFRESC","53","1993",374.77120116818
"LFRESC","55","1993",2757.68451526575
"LFRESC","57","1993",805.773289169946
"LFRESC","61","1993",717.256103264025
"LFRESC","63","1993",3309.11315770786
"LFRESC","65","1993",2929.73818973438
"LFRESC","67","1993",20481.9315489207
"LFRESC","69","1993",115601.515835356
"LFRESC","71","1993",5893.98397003385
"LFRESC","73","1993",2989.42440589829
"LFRESC","75","1993",8893.62405414654
"LFRESC","77","1993",48183.9110194184
"LFRESC","79","1993",302.507858302684
"LFRESC","81","1993",5533.12591475913
"LFRESC","83","1993",9013.62744520031
"LFRESC","85","1993",12767.7219560906
"LFRESC","87","1993",11493.6917239272
"LFRESC","89","1993",8489.66416028053
"LFRESC","91","1993",1281.25185591646
"LFRESC","93","1993",5145.2547784959
"LFRESC","95","1993",1925.72525230892
"LFRESC","97","1993",10153.3692518212
"LFRESC","99","1993",5497.7313392538
"LFRESC","101","1993",54741.6643246824
"LFRESC","103","1993",2998.03482044083
"LFRESC","105","1993",4852.83547388648
"LFRESC","107","1993",10190.6330527999
"LFRESC","109","1993",2158.23258008273
"LFRESC","111","1993",303.780390232377
"LFRESC","113","1993",3132.33459974509
"LFRESC","115","1993",1170.92287280425
"LFRESC","117","1993",9810.88099271249
"LFRESC","119","1993",8438.42940118537
"LFRESC","121","1993",2368.68887155536
"LFRESC","123","1993",73644.7236135579
"LFRESC","125","1993",4231.97706874192
"LFRESC","500","1993",1152722.9614724
"LFRESC","3","1994",6418.06426442425
"LFRESC","7","1994",3092.00831257217
"LFRESC","9","1994",1723.16571985328
"LFRESC","11","1994",1601.96079851145
"LFRESC","15","1994",6032.06585551215
"LFRESC","17","1994",1018.45535053592
"LFRESC","19","1994",4789.56878040782
"LFRESC","21","1994",3125.23226253823
"LFRESC","23","1994",1455.08671738897
"LFRESC","25","1994",1588.79935720367
"LFRESC","27","1994",1132.32758473254
"LFRESC","29","1994",9776.59166198468
"LFRESC","33","1994",652.742326481587
"LFRESC","37","1994",17366.972345215
"LFRESC","39","1994",6985.09316836171
"LFRESC","41","1994",250265.511167366
"LFRESC","43","1994",16143.5714066267
"LFRESC","45","1994",17777.8321561657
"LFRESC","47","1994",2153.73882811341
"LFRESC","49","1994",5547.31543182888
"LFRESC","51","1994",7098.03220730141
"LFRESC","53","1994",417.533153460058
"LFRESC","55","1994",3033.09950112371
"LFRESC","57","1994",808.187163147216
"LFRESC","61","1994",724.493717531885
"LFRESC","63","1994",3359.98699020696
"LFRESC","65","1994",3009.73914401601
"LFRESC","67","1994",21232.997197369
"LFRESC","69","1994",120875.529883801
"LFRESC","71","1994",6186.17137948919
"LFRESC","73","1994",2858.47594379349
"LFRESC","75","1994",9366.05354528437
"LFRESC","77","1994",49883.5303710591
"LFRESC","79","1994",320.325361763832
"LFRESC","81","1994",5658.52187502693
"LFRESC","83","1994",9430.08767573237
"LFRESC","85","1994",13414.1791849288
"LFRESC","87","1994",11907.5735978384
"LFRESC","89","1994",8600.69471324454
"LFRESC","91","1994",1411.09172566992
"LFRESC","93","1994",5753.79997706765
"LFRESC","95","1994",1936.16975114629
"LFRESC","97","1994",10452.3444218613
"LFRESC","99","1994",5652.1605603033
"LFRESC","101","1994",56158.7001681838
"LFRESC","103","1994",3028.15594422376
"LFRESC","105","1994",4972.82456408014
"LFRESC","107","1994",10655.8056738835
"LFRESC","109","1994",2226.02686838484
"LFRESC","111","1994",319.770711223096
"LFRESC","113","1994",3430.38277788531
"LFRESC","115","1994",1186.77474189056
"LFRESC","117","1994",11046.9947396927
"LFRESC","119","1994",9105.16957275014
"LFRESC","121","1994",2412.16203480201
"LFRESC","123","1994",76498.4408981188
"LFRESC","125","1994",4294.57220030834
"LFRESC","500","1994",1177606.47946696
"LFRESC","3","1995",6340.65102330341
"LFRESC","7","1995",3395.15320031833
"LFRESC","9","1995",1741.68066845223
"LFRESC","11","1995",1669.32904574137
"LFRESC","15","1995",6402.42434917198
"LFRESC","17","1995",1007.03275046519
"LFRESC","19","1995",4951.26986520124
"LFRESC","21","1995",3202.13243305348
"LFRESC","23","1995",1515.50328240379
"LFRESC","25","1995",1672.03765106932
"LFRESC","27","1995",1230.27484559037
"LFRESC","29","1995",10249.7235354475
"LFRESC","33","1995",688.325595882838
"LFRESC","37","1995",18491.7602552384
"LFRESC","39","1995",7829.49472758698
"LFRESC","41","1995",257727.360299188
"LFRESC","43","1995",16515.9188184308
"LFRESC","45","1995",18781.4160526575
"LFRESC","47","1995",2267.66096666031
"LFRESC","49","1995",5932.29601985194
"LFRESC","51","1995",7305.86560364119
"LFRESC","53","1995",444.557118307765
"LFRESC","55","1995",3201.18508279033
"LFRESC","57","1995",784.028839308662
"LFRESC","61","1995",712.267132569921
"LFRESC","63","1995",3421.47000735381
"LFRESC","65","1995",3380.42088117765
"LFRESC","67","1995",22455.6380858588
"LFRESC","69","1995",125080.173017379
"LFRESC","71","1995",6312.6935797298
"LFRESC","73","1995",3026.28025320582
"LFRESC","75","1995",9658.66858067969
"LFRESC","77","1995",51129.1217949012
"LFRESC","79","1995",338.126671689437
"LFRESC","81","1995",5766.47448049934
"LFRESC","83","1995",9852.25137689942
"LFRESC","85","1995",14015.2295826684
"LFRESC","87","1995",12017.692160303
"LFRESC","89","1995",8769.68312558404
"LFRESC","91","1995",1512.29056748852
"LFRESC","93","1995",6425.33892394859
"LFRESC","95","1995",1972.4290371814
"LFRESC","97","1995",10479.7045942194
"LFRESC","99","1995",5752.33852311726
"LFRESC","101","1995",57396.1527701492
"LFRESC","103","1995",3076.87979762093
"LFRESC","105","1995",5090.12575285141
"LFRESC","107","1995",11067.8985202834
"LFRESC","109","1995",2383.48331700713
"LFRESC","111","1995",324.357539907921
"LFRESC","113","1995",3573.45297424772
"LFRESC","115","1995",1180.92157464725
"LFRESC","117","1995",11799.5305497074
"LFRESC","119","1995",9839.03830585848
"LFRESC","121","1995",2414.31973708862
"LFRESC","123","1995",79301.5286161945
"LFRESC","125","1995",4380.42973263417
"LFRESC","500","1995",1200682.88800088
"LFRESC","3","1996",6527.48329539645
"LFRESC","7","1996",3819.60464267561
"LFRESC","9","1996",1788.02838122793
"LFRESC","11","1996",1566.89613808546
"LFRESC","15","1996",6680.89190375152
"LFRESC","17","1996",1015.41323823306
"LFRESC","19","1996",4983.09091926241
"LFRESC","21","1996",3237.37431014799
"LFRESC","23","1996",1552.97121033267
"LFRESC","25","1996",1688.0340850105
"LFRESC","27","1996",1352.89645021617
"LFRESC","29","1996",10482.6578758043
"LFRESC","33","1996",723.525083520727
"LFRESC","37","1996",19716.415381663
"LFRESC","39","1996",8667.61444728661
"LFRESC","41","1996",262554.587617763
"LFRESC","43","1996",15066.8374857272
"LFRESC","45","1996",19445.1920554751
"LFRESC","47","1996",2361.47999011847
"LFRESC","49","1996",6279.19786602617
"LFRESC","51","1996",7494.47037312919
"LFRESC","53","1996",480.065383615629
"LFRESC","55","1996",3367.13351759333
"LFRESC","57","1996",778.823947445045
"LFRESC","61","1996",727.016843913194
"LFRESC","63","1996",3469.8096569707
"LFRESC","65","1996",3593.13701384085
"LFRESC","67","1996",22990.7328426803
"LFRESC","69","1996",128635.463187865
"LFRESC","71","1996",6411.62486665675
"LFRESC","73","1996",2350.60612025848
"LFRESC","75","1996",9791.15934309852
"LFRESC","77","1996",52333.2052734543
"LFRESC","79","1996",357.318809952845
"LFRESC","81","1996",5826.61531807409
"LFRESC","83","1996",10153.7233712936
"LFRESC","85","1996",14450.1934711374
"LFRESC","87","1996",12345.2757202437
"LFRESC","89","1996",8862.48506537934
"LFRESC","91","1996",1599.97805202623
"LFRESC","93","1996",6942.72162560838
"LFRESC","95","1996",1984.56505881153
"LFRESC","97","1996",10350.3517429893
"LFRESC","99","1996",5845.68182948495
"LFRESC","101","1996",58246.0853969175
"LFRESC","103","1996",3051.40677159212
"LFRESC","105","1996",5155.37994446409
"LFRESC","107","1996",11383.1491818429
"LFRESC","109","1996",2464.58083729079
"LFRESC","111","1996",333.799116650862
"LFRESC","113","1996",3793.11460452333
"LFRESC","115","1996",1201.75131890941
"LFRESC","117","1996",12513.2336775109
"LFRESC","119","1996",10559.3804435379
"LFRESC","121","1996",2406.20999689586
"LFRESC","123","1996",81487.4067090642
"LFRESC","125","1996",4413.80224804605
"LFRESC","500","1996",1227360.39917996
"LFRESC","3","1997",6593.2053583591
"LFRESC","7","1997",4155.79721697487
"LFRESC","9","1997",1811.64340375453
"LFRESC","11","1997",1597.56478601483
"LFRESC","15","1997",6886.86042441029
"LFRESC","17","1997",1018.03530203282
"LFRESC","19","1997",5110.49770631558
"LFRESC","21","1997",3274.96750144336
"LFRESC","23","1997",1591.68961567652
"LFRESC","25","1997",1742.00293234235
"LFRESC","27","1997",1466.90482224149
"LFRESC","29","1997",10708.7132169362
"LFRESC","33","1997",749.520494387307
"LFRESC","37","1997",21060.3916445255
"LFRESC","39","1997",9367.83695778477
"LFRESC","41","1997",268481.709168379
"LFRESC","43","1997",15409.8753213989
"LFRESC","45","1997",20110.0267411542
"LFRESC","47","1997",2532.58022716757
"LFRESC","49","1997",6577.76006495698
"LFRESC","51","1997",7626.75523657761
"LFRESC","53","1997",505.72576031828
"LFRESC","55","1997",3573.10824081104
"LFRESC","57","1997",779.069488836048
"LFRESC","61","1997",734.456937168755
"LFRESC","63","1997",3540.03733783715
"LFRESC","65","1997",3772.9623158848
"LFRESC","67","1997",23443.2292352587
"LFRESC","69","1997",132386.446350934
"LFRESC","71","1997",6513.05325612663
"LFRESC","73","1997",2387.58550572394
"LFRESC","75","1997",10006.862788351
"LFRESC","77","1997",53637.5677479849
"LFRESC","79","1997",369.443486224519
"LFRESC","81","1997",5975.32988973319
"LFRESC","83","1997",10400.7186100935
"LFRESC","85","1997",14873.8982320992
"LFRESC","87","1997",12633.2709152918
"LFRESC","89","1997",8939.5334401084
"LFRESC","91","1997",1649.01684970871
"LFRESC","93","1997",7592.18403988444
"LFRESC","95","1997",2013.79589588426
"LFRESC","97","1997",10456.6997513441
"LFRESC","99","1997",5934.31389825507
"LFRESC","101","1997",59604.1350911446
"LFRESC","103","1997",3045.39502889187
"LFRESC","105","1997",5223.64077718089
"LFRESC","107","1997",11656.4536735627
"LFRESC","109","1997",2509.27165578178
"LFRESC","111","1997",327.035505051672
"LFRESC","113","1997",3909.78709822239
"LFRESC","115","1997",1219.65725065873
"LFRESC","117","1997",13120.8056325388
"LFRESC","119","1997",11163.7969311537
"LFRESC","121","1997",2398.71529219375
"LFRESC","123","1997",84020.756235566
"LFRESC","125","1997",4476.37428746103
"LFRESC","500","1997",1254049.05436026
"LFRESC","3","1998",6669.31990643809
"LFRESC","7","1998",4493.22172621765
"LFRESC","9","1998",1811.10331811241
"LFRESC","11","1998",1755.94375239432
"LFRESC","15","1998",7027.17380816824
"LFRESC","17","1998",1046.52812260502
"LFRESC","19","1998",5204.35020439331
"LFRESC","21","1998",3326.65748580872
"LFRESC","23","1998",1622.40575238071
"LFRESC","25","1998",1757.99792150909
"LFRESC","27","1998",1544.90055765665
"LFRESC","29","1998",11177.6230496659
"LFRESC","33","1998",798.925103983532
"LFRESC","37","1998",22540.6163231082
"LFRESC","39","1998",10012.8084286185
"LFRESC","41","1998",275606.463987445
"LFRESC","43","1998",16223.2758708407
"LFRESC","45","1998",21391.9253038565
"LFRESC","47","1998",2679.57599105324
"LFRESC","49","1998",6874.22481270955
"LFRESC","51","1998",8285.5728374403
"LFRESC","53","1998",533.452788583163
"LFRESC","55","1998",3702.65953052376
"LFRESC","57","1998",769.81364393341
"LFRESC","61","1998",731.158116294457
"LFRESC","63","1998",3628.30510306263
"LFRESC","65","1998",3809.74692076286
"LFRESC","67","1998",24078.855948271
"LFRESC","69","1998",136973.109229956
"LFRESC","71","1998",6594.41378442193
"LFRESC","73","1998",2446.34270333779
"LFRESC","75","1998",10056.627117302
"LFRESC","77","1998",55184.4843776182
"LFRESC","79","1998",381.33262051235
"LFRESC","81","1998",6115.18050226234
"LFRESC","83","1998",10564.3245600969
"LFRESC","85","1998",15274.9003184274
"LFRESC","87","1998",12649.8738248398
"LFRESC","89","1998",8931.66052008728
"LFRESC","91","1998",1723.40418087229
"LFRESC","93","1998",8085.76803171633
"LFRESC","95","1998",2020.97068663973
"LFRESC","97","1998",10430.0073358274
"LFRESC","99","1998",6032.47207302483
"LFRESC","101","1998",61188.7948488274
"LFRESC","103","1998",3009.64957767896
"LFRESC","105","1998",5310.78406179075
"LFRESC","107","1998",12011.5139131525
"LFRESC","109","1998",2553.60427421153
"LFRESC","111","1998",324.843942723612
"LFRESC","113","1998",4267.53491897427
"LFRESC","115","1998",1204.95614329857
"LFRESC","117","1998",13738.9876407137
"LFRESC","119","1998",11613.3175615484
"LFRESC","121","1998",2386.14536248764
"LFRESC","123","1998",86825.6093434698
"LFRESC","125","1998",4550.20262186039
"LFRESC","500","1998",1287574.42377926
"LFRESC","3","1999",6755.60991395433
"LFRESC","7","1999",4763.40143800212
"LFRESC","9","1999",1808.84331736652
"LFRESC","11","1999",1789.25547477395
"LFRESC","15","1999",7308.951873125
"LFRESC","17","1999",1019.5638002972
"LFRESC","19","1999",5351.37734566519
"LFRESC","21","1999",3373.16540537389
"LFRESC","23","1999",1625.97587979423
"LFRESC","25","1999",1519.06718231552
"LFRESC","27","1999",1653.6576775529
"LFRESC","29","1999",11542.8433933191
"LFRESC","33","1999",827.256805370353
"LFRESC","37","1999",23935.3034086422
"LFRESC","39","1999",10637.9802665328
"LFRESC","41","1999",282286.424813409
"LFRESC","43","1999",17238.4858720395
"LFRESC","45","1999",22159.1702623709
"LFRESC","47","1999",2881.46898792033
"LFRESC","49","1999",7256.33011887649
"LFRESC","51","1999",8502.72343662828
"LFRESC","53","1999",540.962773656009
"LFRESC","55","1999",3802.70543715997
"LFRESC","57","1999",770.224156542946
"LFRESC","61","1999",740.264949765512
"LFRESC","63","1999",3104.381114264
"LFRESC","65","1999",3835.30686758362
"LFRESC","67","1999",25129.7896534343
"LFRESC","69","1999",141756.761616239
"LFRESC","71","1999",6691.09163827655
"LFRESC","73","1999",2487.24726741997
"LFRESC","75","1999",9148.45332811804
"LFRESC","77","1999",56468.2933397497
"LFRESC","79","1999",405.574468738181
"LFRESC","81","1999",6235.67529404343
"LFRESC","83","1999",10836.8851071212
"LFRESC","85","1999",15789.5531432132
"LFRESC","87","1999",12811.9846794982
"LFRESC","89","1999",8964.79175811622
"LFRESC","91","1999",1824.1757076067
"LFRESC","93","1999",8652.02537032944
"LFRESC","95","1999",1992.26866498234
"LFRESC","97","1999",10407.988549019
"LFRESC","99","1999",6148.80632879522
"LFRESC","101","1999",62512.4606202646
"LFRESC","103","1999",2944.51397881881
"LFRESC","105","1999",5398.93281916506
"LFRESC","107","1999",12452.9054371485
"LFRESC","109","1999",2665.26986357126
"LFRESC","111","1999",330.365990300128
"LFRESC","113","1999",4351.48031013018
"LFRESC","115","1999",1228.92465207188
"LFRESC","117","1999",14581.1697711135
"LFRESC","119","1999",11978.7562192676
"LFRESC","121","1999",2323.76777795427
"LFRESC","123","1999",89330.149743541
"LFRESC","125","1999",4571.97942131064
